arm,template_id,amplitude,family,reducer,combiner,full32_power,first16_minus_full32,interpretation
cmbonly999,MIX_GENERIC,1.0,FROZEN_FRAME_FREE_IRREP_8,LEGACY_ABSOLUTE_MEDIAN_V1,MIN_LOCAL_P_V1,0.30326971214017523,0.0016426783479349116,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_GENERIC,2.0,FROZEN_FRAME_FREE_IRREP_8,LEGACY_ABSOLUTE_MEDIAN_V1,MIN_LOCAL_P_V1,0.979857634543179,0.00027377972465580935,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_GENERIC,4.0,FROZEN_FRAME_FREE_IRREP_8,LEGACY_ABSOLUTE_MEDIAN_V1,MIN_LOCAL_P_V1,1.0,0.0,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_GENERIC,8.0,FROZEN_FRAME_FREE_IRREP_8,LEGACY_ABSOLUTE_MEDIAN_V1,MIN_LOCAL_P_V1,1.0,0.0,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,Q_AXIAL,0.25,FROZEN_FRAME_FREE_IRREP_8,LEGACY_ABSOLUTE_MEDIAN_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.07309918648310389,0.0006648936170212671,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,Q_AXIAL,0.5,FROZEN_FRAME_FREE_IRREP_8,LEGACY_ABSOLUTE_MEDIAN_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.0820165832290363,0.002385794743429287,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,Q_AXIAL,1.0,FROZEN_FRAME_FREE_IRREP_8,LEGACY_ABSOLUTE_MEDIAN_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.13376095118898623,-0.0020337922403003694,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,Q_AXIAL,2.0,FROZEN_FRAME_FREE_IRREP_8,LEGACY_ABSOLUTE_MEDIAN_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.26114674593241555,-0.006766270337922431,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,Q_AXIAL,4.0,FROZEN_FRAME_FREE_IRREP_8,LEGACY_ABSOLUTE_MEDIAN_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.3069852941176471,-0.008565394242803503,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,Q_AXIAL,8.0,FROZEN_FRAME_FREE_IRREP_8,LEGACY_ABSOLUTE_MEDIAN_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.33060857321652065,-0.006766270337922431,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,O_PLANAR,0.25,FROZEN_FRAME_FREE_IRREP_8,LEGACY_ABSOLUTE_MEDIAN_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.07763610763454318,0.0008213391739674558,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,O_PLANAR,0.5,FROZEN_FRAME_FREE_IRREP_8,LEGACY_ABSOLUTE_MEDIAN_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.10047715894868586,0.0031680225281601887,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,O_PLANAR,1.0,FROZEN_FRAME_FREE_IRREP_8,LEGACY_ABSOLUTE_MEDIAN_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.22403003754693368,0.006570713391739674,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,O_PLANAR,2.0,FROZEN_FRAME_FREE_IRREP_8,LEGACY_ABSOLUTE_MEDIAN_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.30710262828535667,0.00704005006257824,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,O_PLANAR,4.0,FROZEN_FRAME_FREE_IRREP_8,LEGACY_ABSOLUTE_MEDIAN_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.3160982478097622,0.006805381727158943,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,O_PLANAR,8.0,FROZEN_FRAME_FREE_IRREP_8,LEGACY_ABSOLUTE_MEDIAN_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.3201267209011264,0.008252503128911126,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_AXIAL,0.25,FROZEN_FRAME_FREE_IRREP_8,LEGACY_ABSOLUTE_MEDIAN_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.0751720901126408,0.0007822277847309156,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_AXIAL,0.5,FROZEN_FRAME_FREE_IRREP_8,LEGACY_ABSOLUTE_MEDIAN_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.1036842928660826,-0.0008213391739674558,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_AXIAL,1.0,FROZEN_FRAME_FREE_IRREP_8,LEGACY_ABSOLUTE_MEDIAN_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.38266583229036294,-0.0021902377972465303,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_AXIAL,2.0,FROZEN_FRAME_FREE_IRREP_8,LEGACY_ABSOLUTE_MEDIAN_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.9833776595744681,-0.000899561952440564,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_AXIAL,4.0,FROZEN_FRAME_FREE_IRREP_8,LEGACY_ABSOLUTE_MEDIAN_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,1.0,0.0,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_AXIAL,8.0,FROZEN_FRAME_FREE_IRREP_8,LEGACY_ABSOLUTE_MEDIAN_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,1.0,0.0,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_PLANAR,0.25,FROZEN_FRAME_FREE_IRREP_8,LEGACY_ABSOLUTE_MEDIAN_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.07521120150187735,-0.0012124530663329136,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_PLANAR,0.5,FROZEN_FRAME_FREE_IRREP_8,LEGACY_ABSOLUTE_MEDIAN_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.09711357947434293,-0.0030897997496871082,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_PLANAR,1.0,FROZEN_FRAME_FREE_IRREP_8,LEGACY_ABSOLUTE_MEDIAN_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.31152221526908636,0.0023857947434293147,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_PLANAR,2.0,FROZEN_FRAME_FREE_IRREP_8,LEGACY_ABSOLUTE_MEDIAN_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.9607321652065082,0.0003911138923654578,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_PLANAR,4.0,FROZEN_FRAME_FREE_IRREP_8,LEGACY_ABSOLUTE_MEDIAN_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,1.0,0.0,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_PLANAR,8.0,FROZEN_FRAME_FREE_IRREP_8,LEGACY_ABSOLUTE_MEDIAN_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,1.0,0.0,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_GENERIC,0.25,FROZEN_FRAME_FREE_IRREP_8,LEGACY_ABSOLUTE_MEDIAN_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.07356852315394243,0.0004302252816020119,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_GENERIC,0.5,FROZEN_FRAME_FREE_IRREP_8,LEGACY_ABSOLUTE_MEDIAN_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.08584949937421778,0.0005084480600750924,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_GENERIC,1.0,FROZEN_FRAME_FREE_IRREP_8,LEGACY_ABSOLUTE_MEDIAN_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.16465894868585731,0.002659574468085124,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_GENERIC,2.0,FROZEN_FRAME_FREE_IRREP_8,LEGACY_ABSOLUTE_MEDIAN_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.523153942428035,0.003832916145181442,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_GENERIC,4.0,FROZEN_FRAME_FREE_IRREP_8,LEGACY_ABSOLUTE_MEDIAN_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.6500704005006258,0.0033244680851063357,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_GENERIC,8.0,FROZEN_FRAME_FREE_IRREP_8,LEGACY_ABSOLUTE_MEDIAN_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.7227002503128911,0.006179599499374189,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,Q_AXIAL,0.25,FROZEN_FRAME_FREE_IRREP_8,LOO_ECDF_MIDRANK_V1,MIN_LOCAL_P_V1,0.013923654568210262,0.0010168961201501882,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,Q_AXIAL,0.5,FROZEN_FRAME_FREE_IRREP_8,LOO_ECDF_MIDRANK_V1,MIN_LOCAL_P_V1,0.012085419274092615,-0.0008995619524405501,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,Q_AXIAL,1.0,FROZEN_FRAME_FREE_IRREP_8,LOO_ECDF_MIDRANK_V1,MIN_LOCAL_P_V1,0.01177252816020025,-0.000977784730913641,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,Q_AXIAL,2.0,FROZEN_FRAME_FREE_IRREP_8,LOO_ECDF_MIDRANK_V1,MIN_LOCAL_P_V1,0.016387672090112642,-0.001290675844806008,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,Q_AXIAL,4.0,FROZEN_FRAME_FREE_IRREP_8,LOO_ECDF_MIDRANK_V1,MIN_LOCAL_P_V1,0.021511264080100127,-0.0018773466833541946,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,Q_AXIAL,8.0,FROZEN_FRAME_FREE_IRREP_8,LOO_ECDF_MIDRANK_V1,MIN_LOCAL_P_V1,0.02319305381727159,-0.002151126408010011,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,O_PLANAR,0.25,FROZEN_FRAME_FREE_IRREP_8,LOO_ECDF_MIDRANK_V1,MIN_LOCAL_P_V1,0.012906758448060074,0.0003911138923654578,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,O_PLANAR,0.5,FROZEN_FRAME_FREE_IRREP_8,LOO_ECDF_MIDRANK_V1,MIN_LOCAL_P_V1,0.012085419274092615,0.0008995619524405519,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,O_PLANAR,1.0,FROZEN_FRAME_FREE_IRREP_8,LOO_ECDF_MIDRANK_V1,MIN_LOCAL_P_V1,0.011968085106382979,0.000704005006257823,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,O_PLANAR,2.0,FROZEN_FRAME_FREE_IRREP_8,LOO_ECDF_MIDRANK_V1,MIN_LOCAL_P_V1,0.012359198998748435,-7.822277847309086e-05,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,O_PLANAR,4.0,FROZEN_FRAME_FREE_IRREP_8,LOO_ECDF_MIDRANK_V1,MIN_LOCAL_P_V1,0.012007196495619524,0.0004302252816020032,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,O_PLANAR,8.0,FROZEN_FRAME_FREE_IRREP_8,LOO_ECDF_MIDRANK_V1,MIN_LOCAL_P_V1,0.011185857321652065,0.000704005006257823,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_AXIAL,0.25,FROZEN_FRAME_FREE_IRREP_8,LOO_ECDF_MIDRANK_V1,MIN_LOCAL_P_V1,0.013297872340425532,-0.00015644555694618346,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_AXIAL,0.5,FROZEN_FRAME_FREE_IRREP_8,LOO_ECDF_MIDRANK_V1,MIN_LOCAL_P_V1,0.015605444305381726,0.0008213391739674593,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_AXIAL,1.0,FROZEN_FRAME_FREE_IRREP_8,LOO_ECDF_MIDRANK_V1,MIN_LOCAL_P_V1,0.057923967459324155,-3.911138923654717e-05,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_AXIAL,2.0,FROZEN_FRAME_FREE_IRREP_8,LOO_ECDF_MIDRANK_V1,MIN_LOCAL_P_V1,0.4356226533166458,-0.0021902377972465303,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_AXIAL,4.0,FROZEN_FRAME_FREE_IRREP_8,LOO_ECDF_MIDRANK_V1,MIN_LOCAL_P_V1,0.9817349812265331,-0.0023857947434292592,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_AXIAL,8.0,FROZEN_FRAME_FREE_IRREP_8,LOO_ECDF_MIDRANK_V1,MIN_LOCAL_P_V1,1.0,0.0,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_PLANAR,0.25,FROZEN_FRAME_FREE_IRREP_8,LOO_ECDF_MIDRANK_V1,MIN_LOCAL_P_V1,0.012828535669586983,-0.0007822277847309139,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_PLANAR,0.5,FROZEN_FRAME_FREE_IRREP_8,LOO_ECDF_MIDRANK_V1,MIN_LOCAL_P_V1,0.012906758448060074,-0.0003128911138923652,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_PLANAR,1.0,FROZEN_FRAME_FREE_IRREP_8,LOO_ECDF_MIDRANK_V1,MIN_LOCAL_P_V1,0.023505944931163956,3.91113892365437e-05,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_PLANAR,2.0,FROZEN_FRAME_FREE_IRREP_8,LOO_ECDF_MIDRANK_V1,MIN_LOCAL_P_V1,0.08252503128911139,0.0023466833541927468,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_PLANAR,4.0,FROZEN_FRAME_FREE_IRREP_8,LOO_ECDF_MIDRANK_V1,MIN_LOCAL_P_V1,0.25046933667083854,0.0017209011264080476,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_PLANAR,8.0,FROZEN_FRAME_FREE_IRREP_8,LOO_ECDF_MIDRANK_V1,MIN_LOCAL_P_V1,0.4111389236545682,0.0006257822277846992,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_GENERIC,0.25,FROZEN_FRAME_FREE_IRREP_8,LOO_ECDF_MIDRANK_V1,MIN_LOCAL_P_V1,0.013806320400500626,0.0015253441802252805,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_GENERIC,0.5,FROZEN_FRAME_FREE_IRREP_8,LOO_ECDF_MIDRANK_V1,MIN_LOCAL_P_V1,0.01005162703379224,0.000586670838548185,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_GENERIC,1.0,FROZEN_FRAME_FREE_IRREP_8,LOO_ECDF_MIDRANK_V1,MIN_LOCAL_P_V1,0.008643617021276596,0.00027377972465581976,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_GENERIC,2.0,FROZEN_FRAME_FREE_IRREP_8,LOO_ECDF_MIDRANK_V1,MIN_LOCAL_P_V1,0.002346683354192741,-0.0007822277847309139,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_GENERIC,4.0,FROZEN_FRAME_FREE_IRREP_8,LOO_ECDF_MIDRANK_V1,MIN_LOCAL_P_V1,3.911138923654568e-05,3.911138923654568e-05,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_GENERIC,8.0,FROZEN_FRAME_FREE_IRREP_8,LOO_ECDF_MIDRANK_V1,MIN_LOCAL_P_V1,0.0,0.0,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,Q_AXIAL,0.25,FROZEN_FRAME_FREE_IRREP_8,LOO_ECDF_MIDRANK_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.07384230287859825,0.0003911138923654578,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,Q_AXIAL,0.5,FROZEN_FRAME_FREE_IRREP_8,LOO_ECDF_MIDRANK_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.07818366708385482,-0.0012124530663329275,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,Q_AXIAL,1.0,FROZEN_FRAME_FREE_IRREP_8,LOO_ECDF_MIDRANK_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.12144086357947434,-0.0023075719649561927,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,Q_AXIAL,2.0,FROZEN_FRAME_FREE_IRREP_8,LOO_ECDF_MIDRANK_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.24405506883604505,-0.007274718397997482,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,Q_AXIAL,4.0,FROZEN_FRAME_FREE_IRREP_8,LOO_ECDF_MIDRANK_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.3089017521902378,-0.007196495619524401,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,Q_AXIAL,8.0,FROZEN_FRAME_FREE_IRREP_8,LOO_ECDF_MIDRANK_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.35747809762202754,-0.006336045056320405,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,O_PLANAR,0.25,FROZEN_FRAME_FREE_IRREP_8,LOO_ECDF_MIDRANK_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.07579787234042554,-0.00031289111389237734,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,O_PLANAR,0.5,FROZEN_FRAME_FREE_IRREP_8,LOO_ECDF_MIDRANK_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.08913485607008761,0.0028551314142678252,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,O_PLANAR,1.0,FROZEN_FRAME_FREE_IRREP_8,LOO_ECDF_MIDRANK_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.19164580725907385,0.007196495619524401,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,O_PLANAR,2.0,FROZEN_FRAME_FREE_IRREP_8,LOO_ECDF_MIDRANK_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.2643147684605757,0.006727158948685863,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,O_PLANAR,4.0,FROZEN_FRAME_FREE_IRREP_8,LOO_ECDF_MIDRANK_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.2731148310387985,0.008721839799749664,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,O_PLANAR,8.0,FROZEN_FRAME_FREE_IRREP_8,LOO_ECDF_MIDRANK_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.27444461827284106,0.010051627033792254,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_AXIAL,0.25,FROZEN_FRAME_FREE_IRREP_8,LOO_ECDF_MIDRANK_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.07438986232790988,0.0009386733416771043,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_AXIAL,0.5,FROZEN_FRAME_FREE_IRREP_8,LOO_ECDF_MIDRANK_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.09449311639549436,0.0007040050062578351,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_AXIAL,1.0,FROZEN_FRAME_FREE_IRREP_8,LOO_ECDF_MIDRANK_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.34441489361702127,-0.002581351689611988,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_AXIAL,2.0,FROZEN_FRAME_FREE_IRREP_8,LOO_ECDF_MIDRANK_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.9768069461827285,-0.0013688986232791578,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_AXIAL,4.0,FROZEN_FRAME_FREE_IRREP_8,LOO_ECDF_MIDRANK_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,1.0,0.0,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_AXIAL,8.0,FROZEN_FRAME_FREE_IRREP_8,LOO_ECDF_MIDRANK_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,1.0,0.0,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_PLANAR,0.25,FROZEN_FRAME_FREE_IRREP_8,LOO_ECDF_MIDRANK_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.07306007509386733,-0.0012515644555694538,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_PLANAR,0.5,FROZEN_FRAME_FREE_IRREP_8,LOO_ECDF_MIDRANK_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.08753128911138924,-0.0021120150187734776,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_PLANAR,1.0,FROZEN_FRAME_FREE_IRREP_8,LOO_ECDF_MIDRANK_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.25899561952440553,0.002268460575719611,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_PLANAR,2.0,FROZEN_FRAME_FREE_IRREP_8,LOO_ECDF_MIDRANK_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.9326892991239049,-0.0005084480600751062,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_PLANAR,4.0,FROZEN_FRAME_FREE_IRREP_8,LOO_ECDF_MIDRANK_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,1.0,0.0,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_PLANAR,8.0,FROZEN_FRAME_FREE_IRREP_8,LOO_ECDF_MIDRANK_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,1.0,0.0,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
