# bass_py recombination reference table
# Source: HyRec-2 (nanoomlee/HYREC-2) + sandbox post-processing
# Generated: 2026-04-18
# Cosmology: Planck 2018-like (HyRec default input.dat)
#   h         = 0.6735837
#   T_CMB     = 2.7255 K
#   Omega_b   = 0.0494142797907188
#   Omega_cb  = 0.31242079216478097
#   Y_He      = 0.245
#   N_eff     = 3.046
#   m_nu_tot  = 0.06 eV
#   Omega_m_total = 0.313841
#   Omega_r_total = 9.220339e-05
#   Omega_Lambda  = 0.686067
#   n_H(z=0)  = 1.899866e-01 /m^3
# Reionization NOT included (recombination history only).
# Columns: z, x_e, T_m[K], tau_dot[1/Mpc], kappa[dimensionless]
z,x_e,T_m,tau_dot,kappa
6.427000e+03,1.159742e+00,1.751951e+04,1.868826e+01,7.146768e+02
6.428000e+03,1.159761e+00,1.752224e+04,1.869437e+01,7.148463e+02
6.429000e+03,1.159779e+00,1.752497e+04,1.870049e+01,7.150159e+02
6.430000e+03,1.159798e+00,1.752769e+04,1.870661e+01,7.151854e+02
6.431000e+03,1.159816e+00,1.753042e+04,1.871272e+01,7.153549e+02
6.432000e+03,1.159835e+00,1.753314e+04,1.871884e+01,7.155245e+02
6.433000e+03,1.159853e+00,1.753587e+04,1.872495e+01,7.156940e+02
6.434000e+03,1.159871e+00,1.753859e+04,1.873107e+01,7.158636e+02
6.435000e+03,1.159889e+00,1.754132e+04,1.873718e+01,7.160331e+02
6.436000e+03,1.159907e+00,1.754404e+04,1.874330e+01,7.162027e+02
6.437000e+03,1.159925e+00,1.754677e+04,1.874941e+01,7.163723e+02
6.438000e+03,1.159943e+00,1.754949e+04,1.875552e+01,7.165419e+02
6.439000e+03,1.159961e+00,1.755222e+04,1.876163e+01,7.167115e+02
6.440000e+03,1.159978e+00,1.755495e+04,1.876775e+01,7.168811e+02
6.441000e+03,1.159996e+00,1.755767e+04,1.877386e+01,7.170507e+02
6.442000e+03,1.160013e+00,1.756040e+04,1.877997e+01,7.172203e+02
6.443000e+03,1.160031e+00,1.756312e+04,1.878608e+01,7.173899e+02
6.444000e+03,1.160048e+00,1.756585e+04,1.879219e+01,7.175595e+02
6.445000e+03,1.160065e+00,1.756857e+04,1.879830e+01,7.177292e+02
6.446000e+03,1.160082e+00,1.757130e+04,1.880441e+01,7.178988e+02
6.447000e+03,1.160099e+00,1.757402e+04,1.881052e+01,7.180685e+02
6.448000e+03,1.160116e+00,1.757675e+04,1.881663e+01,7.182381e+02
6.449000e+03,1.160133e+00,1.757947e+04,1.882274e+01,7.184078e+02
6.450000e+03,1.160149e+00,1.758220e+04,1.882885e+01,7.185774e+02
6.451000e+03,1.160166e+00,1.758493e+04,1.883495e+01,7.187471e+02
6.452000e+03,1.160183e+00,1.758765e+04,1.884106e+01,7.189168e+02
6.453000e+03,1.160199e+00,1.759038e+04,1.884717e+01,7.190865e+02
6.454000e+03,1.160216e+00,1.759310e+04,1.885328e+01,7.192562e+02
6.455000e+03,1.160232e+00,1.759583e+04,1.885938e+01,7.194259e+02
6.456000e+03,1.160248e+00,1.759855e+04,1.886549e+01,7.195956e+02
6.457000e+03,1.160264e+00,1.760128e+04,1.887160e+01,7.197653e+02
6.458000e+03,1.160280e+00,1.760400e+04,1.887770e+01,7.199351e+02
6.459000e+03,1.160296e+00,1.760673e+04,1.888381e+01,7.201048e+02
6.460000e+03,1.160312e+00,1.760946e+04,1.888991e+01,7.202745e+02
6.461000e+03,1.160328e+00,1.761218e+04,1.889602e+01,7.204443e+02
6.462000e+03,1.160344e+00,1.761491e+04,1.890212e+01,7.206140e+02
6.463000e+03,1.160359e+00,1.761763e+04,1.890823e+01,7.207838e+02
6.464000e+03,1.160375e+00,1.762036e+04,1.891433e+01,7.209536e+02
6.465000e+03,1.160390e+00,1.762308e+04,1.892043e+01,7.211233e+02
6.466000e+03,1.160406e+00,1.762581e+04,1.892654e+01,7.212931e+02
6.467000e+03,1.160421e+00,1.762853e+04,1.893264e+01,7.214629e+02
6.468000e+03,1.160436e+00,1.763126e+04,1.893874e+01,7.216327e+02
6.469000e+03,1.160451e+00,1.763399e+04,1.894485e+01,7.218025e+02
6.470000e+03,1.160466e+00,1.763671e+04,1.895095e+01,7.219723e+02
6.471000e+03,1.160481e+00,1.763944e+04,1.895705e+01,7.221421e+02
6.472000e+03,1.160496e+00,1.764216e+04,1.896315e+01,7.223119e+02
6.473000e+03,1.160511e+00,1.764489e+04,1.896926e+01,7.224818e+02
6.474000e+03,1.160526e+00,1.764761e+04,1.897536e+01,7.226516e+02
6.475000e+03,1.160540e+00,1.765034e+04,1.898146e+01,7.228214e+02
6.476000e+03,1.160555e+00,1.765306e+04,1.898756e+01,7.229913e+02
6.477000e+03,1.160570e+00,1.765579e+04,1.899366e+01,7.231611e+02
6.478000e+03,1.160584e+00,1.765851e+04,1.899976e+01,7.233310e+02
6.479000e+03,1.160598e+00,1.766124e+04,1.900587e+01,7.235009e+02
6.480000e+03,1.160613e+00,1.766397e+04,1.901197e+01,7.236708e+02
6.481000e+03,1.160627e+00,1.766669e+04,1.901807e+01,7.238406e+02
6.482000e+03,1.160641e+00,1.766942e+04,1.902417e+01,7.240105e+02
6.483000e+03,1.160655e+00,1.767214e+04,1.903027e+01,7.241804e+02
6.484000e+03,1.160669e+00,1.767487e+04,1.903637e+01,7.243503e+02
6.485000e+03,1.160683e+00,1.767759e+04,1.904247e+01,7.245202e+02
6.486000e+03,1.160697e+00,1.768032e+04,1.904857e+01,7.246901e+02
6.487000e+03,1.160711e+00,1.768304e+04,1.905467e+01,7.248601e+02
6.488000e+03,1.160725e+00,1.768577e+04,1.906077e+01,7.250300e+02
6.489000e+03,1.160738e+00,1.768849e+04,1.906687e+01,7.251999e+02
6.490000e+03,1.160752e+00,1.769122e+04,1.907297e+01,7.253699e+02
6.491000e+03,1.160765e+00,1.769395e+04,1.907906e+01,7.255398e+02
6.492000e+03,1.160779e+00,1.769667e+04,1.908516e+01,7.257098e+02
6.493000e+03,1.160792e+00,1.769940e+04,1.909126e+01,7.258797e+02
6.494000e+03,1.160805e+00,1.770212e+04,1.909736e+01,7.260497e+02
6.495000e+03,1.160819e+00,1.770485e+04,1.910346e+01,7.262197e+02
6.496000e+03,1.160832e+00,1.770757e+04,1.910956e+01,7.263896e+02
6.497000e+03,1.160845e+00,1.771030e+04,1.911566e+01,7.265596e+02
6.498000e+03,1.160858e+00,1.771302e+04,1.912176e+01,7.267296e+02
6.499000e+03,1.160871e+00,1.771575e+04,1.912785e+01,7.268996e+02
6.500000e+03,1.160884e+00,1.771848e+04,1.913395e+01,7.270696e+02
6.501000e+03,1.160896e+00,1.772120e+04,1.914005e+01,7.272396e+02
6.502000e+03,1.160909e+00,1.772393e+04,1.914615e+01,7.274096e+02
6.503000e+03,1.160922e+00,1.772665e+04,1.915225e+01,7.275797e+02
6.504000e+03,1.160935e+00,1.772938e+04,1.915835e+01,7.277497e+02
6.505000e+03,1.160947e+00,1.773210e+04,1.916444e+01,7.279197e+02
6.506000e+03,1.160960e+00,1.773483e+04,1.917054e+01,7.280898e+02
6.507000e+03,1.160972e+00,1.773755e+04,1.917664e+01,7.282598e+02
6.508000e+03,1.160984e+00,1.774028e+04,1.918274e+01,7.284299e+02
6.509000e+03,1.160997e+00,1.774301e+04,1.918884e+01,7.285999e+02
6.510000e+03,1.161009e+00,1.774573e+04,1.919493e+01,7.287700e+02
6.511000e+03,1.161021e+00,1.774846e+04,1.920103e+01,7.289401e+02
6.512000e+03,1.161033e+00,1.775118e+04,1.920713e+01,7.291102e+02
6.513000e+03,1.161045e+00,1.775391e+04,1.921323e+01,7.292802e+02
6.514000e+03,1.161057e+00,1.775663e+04,1.921932e+01,7.294503e+02
6.515000e+03,1.161069e+00,1.775936e+04,1.922542e+01,7.296204e+02
6.516000e+03,1.161081e+00,1.776208e+04,1.923152e+01,7.297905e+02
6.517000e+03,1.161093e+00,1.776481e+04,1.923762e+01,7.299606e+02
6.518000e+03,1.161104e+00,1.776753e+04,1.924372e+01,7.301308e+02
6.519000e+03,1.161116e+00,1.777026e+04,1.924981e+01,7.303009e+02
6.520000e+03,1.161128e+00,1.777299e+04,1.925591e+01,7.304710e+02
6.521000e+03,1.161139e+00,1.777571e+04,1.926201e+01,7.306412e+02
6.522000e+03,1.161151e+00,1.777844e+04,1.926811e+01,7.308113e+02
6.523000e+03,1.161162e+00,1.778116e+04,1.927420e+01,7.309814e+02
6.524000e+03,1.161174e+00,1.778389e+04,1.928030e+01,7.311516e+02
6.525000e+03,1.161185e+00,1.778661e+04,1.928640e+01,7.313218e+02
6.526000e+03,1.161196e+00,1.778934e+04,1.929250e+01,7.314919e+02
6.527000e+03,1.161207e+00,1.779206e+04,1.929860e+01,7.316621e+02
6.528000e+03,1.161218e+00,1.779479e+04,1.930469e+01,7.318323e+02
6.529000e+03,1.161230e+00,1.779751e+04,1.931079e+01,7.320025e+02
6.530000e+03,1.161241e+00,1.780024e+04,1.931689e+01,7.321726e+02
6.531000e+03,1.161252e+00,1.780297e+04,1.932299e+01,7.323428e+02
6.532000e+03,1.161262e+00,1.780569e+04,1.932909e+01,7.325130e+02
6.533000e+03,1.161273e+00,1.780842e+04,1.933519e+01,7.326833e+02
6.534000e+03,1.161284e+00,1.781114e+04,1.934128e+01,7.328535e+02
6.535000e+03,1.161295e+00,1.781387e+04,1.934738e+01,7.330237e+02
6.536000e+03,1.161305e+00,1.781659e+04,1.935348e+01,7.331939e+02
6.537000e+03,1.161316e+00,1.781932e+04,1.935958e+01,7.333642e+02
6.538000e+03,1.161327e+00,1.782204e+04,1.936568e+01,7.335344e+02
6.539000e+03,1.161337e+00,1.782477e+04,1.937178e+01,7.337046e+02
6.540000e+03,1.161348e+00,1.782750e+04,1.937788e+01,7.338749e+02
6.541000e+03,1.161358e+00,1.783022e+04,1.938398e+01,7.340451e+02
6.542000e+03,1.161368e+00,1.783295e+04,1.939008e+01,7.342154e+02
6.543000e+03,1.161379e+00,1.783567e+04,1.939618e+01,7.343857e+02
6.544000e+03,1.161389e+00,1.783840e+04,1.940227e+01,7.345560e+02
6.545000e+03,1.161399e+00,1.784112e+04,1.940837e+01,7.347262e+02
6.546000e+03,1.161409e+00,1.784385e+04,1.941447e+01,7.348965e+02
6.547000e+03,1.161419e+00,1.784657e+04,1.942057e+01,7.350668e+02
6.548000e+03,1.161429e+00,1.784930e+04,1.942667e+01,7.352371e+02
6.549000e+03,1.161439e+00,1.785203e+04,1.943277e+01,7.354074e+02
6.550000e+03,1.161449e+00,1.785475e+04,1.943887e+01,7.355777e+02
6.551000e+03,1.161459e+00,1.785748e+04,1.944497e+01,7.357480e+02
6.552000e+03,1.161469e+00,1.786020e+04,1.945108e+01,7.359184e+02
6.553000e+03,1.161479e+00,1.786293e+04,1.945718e+01,7.360887e+02
6.554000e+03,1.161488e+00,1.786565e+04,1.946328e+01,7.362590e+02
6.555000e+03,1.161498e+00,1.786838e+04,1.946938e+01,7.364294e+02
6.556000e+03,1.161508e+00,1.787110e+04,1.947548e+01,7.365997e+02
6.557000e+03,1.161517e+00,1.787383e+04,1.948158e+01,7.367701e+02
6.558000e+03,1.161527e+00,1.787655e+04,1.948768e+01,7.369404e+02
6.559000e+03,1.161536e+00,1.787928e+04,1.949378e+01,7.371108e+02
6.560000e+03,1.161546e+00,1.788201e+04,1.949989e+01,7.372812e+02
6.561000e+03,1.161555e+00,1.788473e+04,1.950599e+01,7.374515e+02
6.562000e+03,1.161564e+00,1.788746e+04,1.951209e+01,7.376219e+02
6.563000e+03,1.161574e+00,1.789018e+04,1.951819e+01,7.377923e+02
6.564000e+03,1.161583e+00,1.789291e+04,1.952429e+01,7.379627e+02
6.565000e+03,1.161592e+00,1.789563e+04,1.953040e+01,7.381331e+02
6.566000e+03,1.161601e+00,1.789836e+04,1.953650e+01,7.383035e+02
6.567000e+03,1.161610e+00,1.790108e+04,1.954260e+01,7.384739e+02
6.568000e+03,1.161619e+00,1.790381e+04,1.954871e+01,7.386443e+02
6.569000e+03,1.161628e+00,1.790653e+04,1.955481e+01,7.388147e+02
6.570000e+03,1.161637e+00,1.790926e+04,1.956091e+01,7.389852e+02
6.571000e+03,1.161646e+00,1.791199e+04,1.956702e+01,7.391556e+02
6.572000e+03,1.161655e+00,1.791471e+04,1.957312e+01,7.393260e+02
6.573000e+03,1.161664e+00,1.791744e+04,1.957923e+01,7.394965e+02
6.574000e+03,1.161673e+00,1.792016e+04,1.958533e+01,7.396669e+02
6.575000e+03,1.161681e+00,1.792289e+04,1.959144e+01,7.398374e+02
6.576000e+03,1.161690e+00,1.792561e+04,1.959754e+01,7.400079e+02
6.577000e+03,1.161699e+00,1.792834e+04,1.960365e+01,7.401783e+02
6.578000e+03,1.161707e+00,1.793106e+04,1.960975e+01,7.403488e+02
6.579000e+03,1.161716e+00,1.793379e+04,1.961586e+01,7.405193e+02
6.580000e+03,1.161724e+00,1.793652e+04,1.962196e+01,7.406898e+02
6.581000e+03,1.161733e+00,1.793924e+04,1.962807e+01,7.408602e+02
6.582000e+03,1.161741e+00,1.794197e+04,1.963418e+01,7.410307e+02
6.583000e+03,1.161749e+00,1.794469e+04,1.964028e+01,7.412012e+02
6.584000e+03,1.161758e+00,1.794742e+04,1.964639e+01,7.413717e+02
6.585000e+03,1.161766e+00,1.795014e+04,1.965250e+01,7.415423e+02
6.586000e+03,1.161774e+00,1.795287e+04,1.965861e+01,7.417128e+02
6.587000e+03,1.161782e+00,1.795559e+04,1.966471e+01,7.418833e+02
6.588000e+03,1.161791e+00,1.795832e+04,1.967082e+01,7.420538e+02
6.589000e+03,1.161799e+00,1.796104e+04,1.967693e+01,7.422244e+02
6.590000e+03,1.161807e+00,1.796377e+04,1.968304e+01,7.423949e+02
6.591000e+03,1.161815e+00,1.796650e+04,1.968915e+01,7.425655e+02
6.592000e+03,1.161823e+00,1.796922e+04,1.969526e+01,7.427360e+02
6.593000e+03,1.161831e+00,1.797195e+04,1.970137e+01,7.429066e+02
6.594000e+03,1.161839e+00,1.797467e+04,1.970748e+01,7.430771e+02
6.595000e+03,1.161846e+00,1.797740e+04,1.971359e+01,7.432477e+02
6.596000e+03,1.161854e+00,1.798012e+04,1.971970e+01,7.434183e+02
6.597000e+03,1.161862e+00,1.798285e+04,1.972581e+01,7.435888e+02
6.598000e+03,1.161870e+00,1.798557e+04,1.973192e+01,7.437594e+02
6.599000e+03,1.161877e+00,1.798830e+04,1.973803e+01,7.439300e+02
6.600000e+03,1.161885e+00,1.799103e+04,1.974414e+01,7.441006e+02
6.601000e+03,1.161893e+00,1.799375e+04,1.975026e+01,7.442712e+02
6.602000e+03,1.161900e+00,1.799648e+04,1.975637e+01,7.444418e+02
6.603000e+03,1.161908e+00,1.799920e+04,1.976248e+01,7.446124e+02
6.604000e+03,1.161915e+00,1.800193e+04,1.976859e+01,7.447831e+02
6.605000e+03,1.161923e+00,1.800465e+04,1.977471e+01,7.449537e+02
6.606000e+03,1.161930e+00,1.800738e+04,1.978082e+01,7.451243e+02
6.607000e+03,1.161937e+00,1.801010e+04,1.978693e+01,7.452949e+02
6.608000e+03,1.161945e+00,1.801283e+04,1.979305e+01,7.454656e+02
6.609000e+03,1.161952e+00,1.801556e+04,1.979916e+01,7.456362e+02
6.610000e+03,1.161959e+00,1.801828e+04,1.980528e+01,7.458069e+02
6.611000e+03,1.161967e+00,1.802101e+04,1.981139e+01,7.459775e+02
6.612000e+03,1.161974e+00,1.802373e+04,1.981751e+01,7.461482e+02
6.613000e+03,1.161981e+00,1.802646e+04,1.982362e+01,7.463189e+02
6.614000e+03,1.161988e+00,1.802918e+04,1.982974e+01,7.464895e+02
6.615000e+03,1.161995e+00,1.803191e+04,1.983586e+01,7.466602e+02
6.616000e+03,1.162002e+00,1.803463e+04,1.984197e+01,7.468309e+02
6.617000e+03,1.162009e+00,1.803736e+04,1.984809e+01,7.470016e+02
6.618000e+03,1.162016e+00,1.804008e+04,1.985421e+01,7.471723e+02
6.619000e+03,1.162023e+00,1.804281e+04,1.986033e+01,7.473430e+02
6.620000e+03,1.162030e+00,1.804554e+04,1.986645e+01,7.475137e+02
6.621000e+03,1.162037e+00,1.804826e+04,1.987256e+01,7.476844e+02
6.622000e+03,1.162044e+00,1.805099e+04,1.987868e+01,7.478551e+02
6.623000e+03,1.162050e+00,1.805371e+04,1.988480e+01,7.480258e+02
6.624000e+03,1.162057e+00,1.805644e+04,1.989092e+01,7.481966e+02
6.625000e+03,1.162064e+00,1.805916e+04,1.989704e+01,7.483673e+02
6.626000e+03,1.162071e+00,1.806189e+04,1.990316e+01,7.485380e+02
6.627000e+03,1.162077e+00,1.806461e+04,1.990929e+01,7.487088e+02
6.628000e+03,1.162084e+00,1.806734e+04,1.991541e+01,7.488795e+02
6.629000e+03,1.162090e+00,1.807006e+04,1.992153e+01,7.490503e+02
6.630000e+03,1.162097e+00,1.807279e+04,1.992765e+01,7.492210e+02
6.631000e+03,1.162104e+00,1.807552e+04,1.993377e+01,7.493918e+02
6.632000e+03,1.162110e+00,1.807824e+04,1.993990e+01,7.495626e+02
6.633000e+03,1.162116e+00,1.808097e+04,1.994602e+01,7.497333e+02
6.634000e+03,1.162123e+00,1.808369e+04,1.995214e+01,7.499041e+02
6.635000e+03,1.162129e+00,1.808642e+04,1.995827e+01,7.500749e+02
6.636000e+03,1.162136e+00,1.808914e+04,1.996439e+01,7.502457e+02
6.637000e+03,1.162142e+00,1.809187e+04,1.997052e+01,7.504165e+02
6.638000e+03,1.162148e+00,1.809459e+04,1.997664e+01,7.505873e+02
6.639000e+03,1.162154e+00,1.809732e+04,1.998277e+01,7.507581e+02
6.640000e+03,1.162161e+00,1.810005e+04,1.998890e+01,7.509289e+02
6.641000e+03,1.162167e+00,1.810277e+04,1.999502e+01,7.510997e+02
6.642000e+03,1.162173e+00,1.810550e+04,2.000115e+01,7.512705e+02
6.643000e+03,1.162179e+00,1.810822e+04,2.000728e+01,7.514414e+02
6.644000e+03,1.162185e+00,1.811095e+04,2.001341e+01,7.516122e+02
6.645000e+03,1.162191e+00,1.811367e+04,2.001953e+01,7.517830e+02
6.646000e+03,1.162197e+00,1.811640e+04,2.002566e+01,7.519539e+02
6.647000e+03,1.162203e+00,1.811912e+04,2.003179e+01,7.521247e+02
6.648000e+03,1.162209e+00,1.812185e+04,2.003792e+01,7.522956e+02
6.649000e+03,1.162215e+00,1.812458e+04,2.004405e+01,7.524664e+02
6.650000e+03,1.162221e+00,1.812730e+04,2.005018e+01,7.526373e+02
6.651000e+03,1.162227e+00,1.813003e+04,2.005631e+01,7.528082e+02
6.652000e+03,1.162233e+00,1.813275e+04,2.006244e+01,7.529791e+02
6.653000e+03,1.162239e+00,1.813548e+04,2.006858e+01,7.531499e+02
6.654000e+03,1.162244e+00,1.813820e+04,2.007471e+01,7.533208e+02
6.655000e+03,1.162250e+00,1.814093e+04,2.008084e+01,7.534917e+02
6.656000e+03,1.162256e+00,1.814365e+04,2.008698e+01,7.536626e+02
6.657000e+03,1.162262e+00,1.814638e+04,2.009311e+01,7.538335e+02
6.658000e+03,1.162267e+00,1.814910e+04,2.009924e+01,7.540044e+02
6.659000e+03,1.162273e+00,1.815183e+04,2.010538e+01,7.541753e+02
6.660000e+03,1.162279e+00,1.815456e+04,2.011151e+01,7.543462e+02
6.661000e+03,1.162284e+00,1.815728e+04,2.011765e+01,7.545172e+02
6.662000e+03,1.162290e+00,1.816001e+04,2.012378e+01,7.546881e+02
6.663000e+03,1.162295e+00,1.816273e+04,2.012992e+01,7.548590e+02
6.664000e+03,1.162301e+00,1.816546e+04,2.013606e+01,7.550300e+02
6.665000e+03,1.162306e+00,1.816818e+04,2.014220e+01,7.552009e+02
6.666000e+03,1.162312e+00,1.817091e+04,2.014833e+01,7.553718e+02
6.667000e+03,1.162317e+00,1.817363e+04,2.015447e+01,7.555428e+02
6.668000e+03,1.162322e+00,1.817636e+04,2.016061e+01,7.557137e+02
6.669000e+03,1.162328e+00,1.817908e+04,2.016675e+01,7.558847e+02
6.670000e+03,1.162333e+00,1.818181e+04,2.017289e+01,7.560557e+02
6.671000e+03,1.162338e+00,1.818454e+04,2.017903e+01,7.562266e+02
6.672000e+03,1.162344e+00,1.818726e+04,2.018517e+01,7.563976e+02
6.673000e+03,1.162349e+00,1.818999e+04,2.019131e+01,7.565686e+02
6.674000e+03,1.162354e+00,1.819271e+04,2.019745e+01,7.567396e+02
6.675000e+03,1.162359e+00,1.819544e+04,2.020360e+01,7.569106e+02
6.676000e+03,1.162364e+00,1.819816e+04,2.020974e+01,7.570816e+02
6.677000e+03,1.162370e+00,1.820089e+04,2.021588e+01,7.572526e+02
6.678000e+03,1.162375e+00,1.820361e+04,2.022203e+01,7.574236e+02
6.679000e+03,1.162380e+00,1.820634e+04,2.022817e+01,7.575946e+02
6.680000e+03,1.162385e+00,1.820907e+04,2.023432e+01,7.577656e+02
6.681000e+03,1.162390e+00,1.821179e+04,2.024046e+01,7.579367e+02
6.682000e+03,1.162395e+00,1.821452e+04,2.024661e+01,7.581077e+02
6.683000e+03,1.162400e+00,1.821724e+04,2.025275e+01,7.582787e+02
6.684000e+03,1.162405e+00,1.821997e+04,2.025890e+01,7.584498e+02
6.685000e+03,1.162410e+00,1.822269e+04,2.026505e+01,7.586208e+02
6.686000e+03,1.162415e+00,1.822542e+04,2.027120e+01,7.587918e+02
6.687000e+03,1.162420e+00,1.822814e+04,2.027734e+01,7.589629e+02
6.688000e+03,1.162424e+00,1.823087e+04,2.028349e+01,7.591340e+02
6.689000e+03,1.162429e+00,1.823360e+04,2.028964e+01,7.593050e+02
6.690000e+03,1.162434e+00,1.823632e+04,2.029579e+01,7.594761e+02
6.691000e+03,1.162439e+00,1.823905e+04,2.030194e+01,7.596472e+02
6.692000e+03,1.162444e+00,1.824177e+04,2.030809e+01,7.598182e+02
6.693000e+03,1.162448e+00,1.824450e+04,2.031425e+01,7.599893e+02
6.694000e+03,1.162453e+00,1.824722e+04,2.032040e+01,7.601604e+02
6.695000e+03,1.162458e+00,1.824995e+04,2.032655e+01,7.603315e+02
6.696000e+03,1.162462e+00,1.825267e+04,2.033270e+01,7.605026e+02
6.697000e+03,1.162467e+00,1.825540e+04,2.033886e+01,7.606737e+02
6.698000e+03,1.162472e+00,1.825812e+04,2.034501e+01,7.608448e+02
6.699000e+03,1.162476e+00,1.826085e+04,2.035117e+01,7.610159e+02
6.700000e+03,1.162481e+00,1.826358e+04,2.035732e+01,7.611871e+02
6.701000e+03,1.162485e+00,1.826630e+04,2.036348e+01,7.613582e+02
6.702000e+03,1.162490e+00,1.826903e+04,2.036964e+01,7.615293e+02
